airbnb_listing_id,ad_name,bairro,listing_type,number_of_bedrooms,number_of_bathrooms,number_of_guests,adr_mediano,adr_medio,n_diarias_observadas,number_of_reviews,star_rating,guest_satisfaction_overall,is_superhost,is_professional
38879639,Apartamento no coração da Meia Praia,Meia Praia,apartamento,3,2.0,8,,,,0,,0,False,False
17220254,Apto em Itapema,Meia Praia,apartamento,4,3.0,10,,,,5,5.0,5,False,False
28160414,Apto com vista para o mar de todos os cômodos,Não identificado,apartamento,3,2.0,6,498.0,612.328947368421,152.0,7,5.0,5,False,False
1181933658424522281,Studio charmoso vista mar em Itapema MHFB2005,Centro,apartamento,1,1.0,2,374.16667,387.0681425,192.0,19,4.789999961853027,4,False,True
30122734,DK2 Casa 3dorm 2vagas Churr Piscina Sinuta,Não identificado,casa,3,1.0,12,,,,3,4.670000076293945,4,False,False
40153336,"Meia Praia, Itapema 3 Suítes, 3 Vagas para carro.",Meia Praia,apartamento,3,3.0,8,,,,0,,0,False,False
1278968671813436244,Linda casa em Itapema,Não identificado,casa,3,3.0,8,,,,0,,0,False,False
1047723626454445067,Suas férias a 50 mt do mar,Não identificado,apartamento,3,3.0,8,1750.0,1637.7726156133829,269.0,7,5.0,5,False,False
1063686845680809516,"Suíte Privativa em Itapema, proxima ao mar.",Não identificado,outros,1,1.0,2,,,,2,5.0,5,False,False
41260111,501 Bom demais  30 mt do mar,Não identificado,apartamento,4,3.0,11,1756.5,1730.6777805555555,144.0,6,5.0,5,False,False
53611299,apartamento com vista mar...,Não identificado,apartamento,3,4.0,6,,,,0,,0,False,False
1031275935967978274,Apartamento em Itapema/MeiaPraia,Não identificado,apartamento,4,3.0,8,,,,0,,0,False,False
927433279584378305,843 Apto 3 quartos Frente mar em Meia Praia,Meia Praia,apartamento,3,2.0,8,,,,0,,0,False,True
1245817805597724403,"Apto confortável, 2 min da praia",Meia Praia,apartamento,2,2.0,4,,,,1,5.0,5,False,False
53659639,Frente Mar 3 quartos_2vagas_ Itapema SC,Ilhota,apartamento,3,2.0,6,,,,13,4.920000076293945,4,True,False
549056203343531816,Meia Praia - 50 metros do mar - PERTO DE TUDO,Meia Praia,apartamento,3,2.0,8,650.0,554.4622093023256,86.0,24,5.0,5,True,False
1291327601640024647,Cobertura frente para o mar.,Não identificado,apartamento,4,6.0,10,,,,1,5.0,5,False,False
54368585,301- Apartamento no centro de Itapema *com garagem,Centro,apartamento,2,1.0,6,,,,7,4.710000038146973,4,False,False
1321772233259668704,"Apto. 2 quartos, próximo a praia",Centro,apartamento,2,2.0,8,,,,0,,0,False,False
1291467049168966563,Apartamento 402,Não identificado,apartamento,4,5.0,10,,,,0,,0,False,False
1052877686323833185,Apartamento 3 suítes 300m praia.,Não identificado,apartamento,3,3.0,6,,,,0,,0,False,False
1108011865175693567,Apartamento espaçoso próximo Mar - AL130,Meia Praia,apartamento,3,3.0,8,,,,0,,0,True,False
1006396584243125090,Nilmare Apart Hotel - Apto moderno c/ lareira - 7,Não identificado,apartamento,1,1.0,4,601.0,574.9787653846154,208.0,50,4.800000190734863,4,True,True
41493620,"Apto 50 m da Praia,  terraço linda vista pro mar",Não identificado,apartamento,2,2.0,4,750.0,763.371187890625,256.0,7,5.0,5,False,False
1005962805287014804,Rua 244  3 suítes na Meia Praia,Meia Praia,apartamento,3,4.0,8,,,,5,4.599999904632568,4,True,False
1279961611855559084,Próximo à praia e mercados,Não identificado,apartamento,2,2.0,6,,,,0,,0,False,False
1244287743643160161,Apartamento em Itapema,Não identificado,apartamento,2,3.0,6,,,,0,,0,False,False
1179103047052148475,Apto c/ churrasqueira a 70m da praia RTO0502,Não identificado,apartamento,4,3.0,8,640.5,686.2233009708738,103.0,4,4.5,4,False,True
1110150010928830427,Apartamento en Meia Praia,Meia Praia,apartamento,3,2.0,10,,,,2,5.0,5,False,False
1316850726790986703,Ap 2 dorm 120m areia Meia Praia,Meia Praia,apartamento,2,2.0,8,,,,0,,0,True,False
1040578292859356067,"Quadra Mar, Meia Praia - Itapema",Meia Praia,apartamento,3,2.0,8,,,,3,5.0,5,False,False
1050137833718465675,Apto Panorâmico Vista Mar em Itapema - SC,Não identificado,apartamento,3,2.0,10,,,,0,,0,False,True
46414876,Sua estadia é praticamente no mar!,Não identificado,apartamento,3,2.0,6,,,,1,3.0,3,False,False
50132160,"Meia Praia, 2 Suítes Climatizadas, Garagem p/carro",Meia Praia,apartamento,2,2.0,6,,,,1,4.0,4,False,False
47252509,Lindo apartamento de frente para o mar. Uma jóia.,Não identificado,apartamento,2,2.0,7,,,,5,4.599999904632568,4,False,False
1058820330660898939,"Apto,sofisticado próximo ao mar.",Não identificado,apartamento,2,2.0,5,,,,1,5.0,5,False,False
1274829509619951251,Apartamento  Decorado a 5min da praia,Meia Praia,apartamento,1,2.0,4,,,,3,5.0,5,False,False
568791170009921084,Cobertura Infinity Blue - Itapema/SC,Não identificado,apartamento,4,3.0,8,,,,7,4.710000038146973,4,True,
786441399936695949,Ap 70 metros do mar próximo ao píer,Não identificado,apartamento,3,3.0,8,,,,5,4.599999904632568,4,False,False
1283577977387075425,Modernidade e Conforto Vista Mar,Não identificado,apartamento,3,3.0,6,,,,0,,0,True,True
1286081921383451505,Apartamento em Meia Praia,Meia Praia,apartamento,3,3.0,6,,,,1,5.0,5,False,False
979873537122657344,apto 2 suítes em Itapema sc,Meia Praia,apartamento,2,2.0,8,,,,0,,0,False,False
1280480893558662063,Apartamento à beira-mar,Não identificado,apartamento,2,2.0,6,,,,1,4.0,4,False,False
1165268442212832778,Apto contemporâneo vista mar,Não identificado,apartamento,2,1.0,4,,,,2,5.0,5,False,False
42040998,ÓTIMO apto quadra do mar Meia praia - Itapema,Meia Praia,apartamento,2,2.0,6,,,,9,4.889999866485596,4,True,False
1320519261645360825,Quarto 10 lugares disponível,Não identificado,outros,1,2.0,1,,,,1,5.0,5,False,False
1064657282412012733,Quadra Mar 3 suítes/Meia Praia,Meia Praia,apartamento,3,4.0,6,,,,0,,0,False,False
1051444662755236628,Apartamento frente avenida na quadra do mar,Meia Praia,apartamento,3,2.0,9,,,,1,5.0,5,False,False
1207338410880339003,Studio 280m da praia em prédio c/ piscina MHFA0503,Centro,apartamento,1,1.0,2,427.0,435.0734215859031,227.0,0,,0,False,True
1252081873768049454,Apto  próximo ao mar- Meia Praia,Meia Praia,apartamento,3,1.0,10,,,,0,,0,False,False
1014765839935821941,Apartamento praia - meia praia,Meia Praia,apartamento,3,4.0,12,,,,0,,0,False,False
1290181951881707927,Apto itapema 300m do mar,Não identificado,apartamento,3,1.0,9,,,,1,5.0,5,False,False
994915784710952535,Meia Praia 3 suítes RussieRussi,Meia Praia,apartamento,3,3.0,10,,,,1,5.0,5,False,False
1303472761237083371,cobertura em itapema Meia Praia,Meia Praia,apartamento,3,2.0,7,,,,0,,0,False,False
39105862,"Apto 3 Dorm c/ar cond., Centro Meia Praia/Itapema",Meia Praia,apartamento,3,2.0,8,,,,0,,0,False,False
1234757378137103445,Refúgio Tranquilo na Praia.,Não identificado,casa,2,1.0,4,,,,0,,0,False,False
1063718516191302378,Casa de praia em itapema,Centro,casa,3,3.0,8,,,,1,5.0,5,False,False
52354467,Lindo apto Quadra-Mar em Meia Praia,Meia Praia,apartamento,3,2.0,6,450.0,584.009375,160.0,20,4.900000095367432,4,True,False
1314645874904397464,Casa a 2km da praia,Não identificado,casa,2,2.0,4,,,,2,5.0,5,False,False
42704327,Apartamento Frente ao Mar Centro,Centro,apartamento,3,3.0,8,1394.0,1287.1503274509805,204.0,9,5.0,5,False,False
1307535773934264183,Apartamento com churrasqueira/garagem e elevador,Não identificado,apartamento,2,2.0,6,,,,1,5.0,5,False,False
40635397,Chalé Nature,Não identificado,outros,3,2.0,4,,,,0,,0,False,False
42013117,NO CENTRO DE MEIA PRAIA PRÓXIMO MAR E SHOPINGS,Meia Praia,apartamento,2,2.0,6,590.0,569.0064076923077,26.0,20,5.0,5,False,False
1004324051500331631,Quarto espaçoso em meia praia,Meia Praia,outros,1,1.0,2,,,,5,5.0,5,False,False
27981528,Apartamento Aconchegante em Itapema. 800 mts praia,Não identificado,apartamento,3,2.0,6,500.0,555.8431034482759,145.0,138,4.929999828338623,4,True,False
1302915484972141963,"Summer Beach! Itapema-m.praia
5 min pé na areia!",Meia Praia,apartamento,3,3.0,8,,,,1,4.0,4,True,False
21426355,Apartamento Central muito próximo mar e mercados,Meia Praia,apartamento,3,3.0,10,,,,6,4.5,4,False,False
52597268,Apartamento- Dois quartos- A duas quadras da praia,Meia Praia,apartamento,2,1.0,6,,,,10,4.5,4,False,False
1302889068864518580,Quarto e Sala a 30m do Mar,Não identificado,apartamento,1,1.0,2,,,,1,3.0,3,False,False
1313795256370645827,casa próximo a praia,Não identificado,casa,2,2.0,7,,,,0,,0,False,False
1184078920130796920,Apartamento Novo com Linda Vista,Não identificado,apartamento,2,2.0,4,407.5,414.3142857142857,70.0,11,5.0,5,True,True
53645678,"Apto 16 andar,  vista panorâmica 270º - Meia Praia",Meia Praia,apartamento,3,2.0,7,770.0,734.4495412844037,109.0,13,5.0,5,False,False
49458831,Home office com vista mar,Não identificado,apartamento,3,4.0,8,,,,3,4.670000076293945,4,False,False
811709074422811670,Excelente apto! Próximo de tudo! 270m do mar,Não identificado,apartamento,3,2.0,8,,,,5,5.0,5,True,False
1062221285605590578,Apartamento Encantador,Não identificado,apartamento,3,3.0,8,500.0,589.3841266666666,135.0,1,5.0,5,False,False
1297995073731505987,Meia praia - Próximo a praia/mercado/restaurantes,Meia Praia,apartamento,2,2.0,4,,,,1,5.0,5,False,False
1310723768119397365,Ap em Itapema 50 metros do mar.,Não identificado,apartamento,2,2.0,5,,,,1,5.0,5,False,False
824505899246109397,Infinity Tower Flat - 809,Meia Praia,apartamento,1,1.0,4,,,,1,5.0,5,False,False
41533462,"QUADRA MAR,  3 quartos, Meia Praia, Itapema",Meia Praia,apartamento,3,3.0,10,750.0,620.4507042253521,71.0,82,4.789999961853027,4,True,False
32020999,Amplo apartamento reformado beira-mar em Itapema,Centro,apartamento,3,2.0,10,,,,0,,0,False,False
976232490273870209,S2. Linda suíte no centro de itapema,Centro,outros,1,1.0,4,,,,1,5.0,5,False,False
1059695717144462622,"Centro de itapema, praia central",Centro,apartamento,1,1.0,3,,,,0,,0,False,False
818736543411409913,Frente Mar em Itapema (Estreito),Estreito,apartamento,3,3.0,6,,,,2,5.0,5,False,False
1041978576015060383,Apartamento Sol e Mar,Não identificado,apartamento,2,2.0,4,,,,10,5.0,5,True,False
1075327663234880571,Casa a menos de 100m da Praia!,Meia Praia,casa,4,3.0,10,,,,0,,0,False,False
40969000,"Apartamento Pé na Areia, amplo, 03 Dormitórios.",Não identificado,apartamento,3,2.0,6,,,,5,4.800000190734863,4,False,False
1236346204565200349,Apartamento no centro de Itapema,Centro,apartamento,2,3.0,6,,,,2,5.0,5,False,False
1293790445530578814,Conforto e Estilo Próximo ao Mar,Não identificado,apartamento,3,3.0,7,,,,1,5.0,5,True,False
1322385498684680916,"Lindo alto padrão, Ap central",Não identificado,apartamento,3,3.0,8,,,,0,,0,False,True
1193491060115853150,Apartamento para até 8 pessoas,Meia Praia,apartamento,2,2.0,8,,,,0,,0,True,False
1282577030741754149,Estúdio charmoso vista mar 280m da Praia MHFA0903,Centro,apartamento,1,1.0,2,382.0,398.86630054945056,182.0,7,4.139999866485596,4,False,True
1057414783406807449,Apto TOP 3 Suítes 7 P Meia Praia - Itapema SC,Meia Praia,apartamento,3,3.0,7,,,,1,5.0,5,True,False
53673395,"APTO aconchegante na Meia Praia, bem localizado.",Meia Praia,apartamento,2,1.0,5,,,,7,4.860000133514404,4,False,False
834894088253940194,"Suíte Oceano, privativa com vista linda do mar",Centro,outros,1,1.0,2,,,,6,5.0,5,False,False
41132407,Apartamento andar alto para temporada,Meia Praia,apartamento,3,4.0,8,,,,5,4.0,4,False,False
38638326,CONFORTO E REQUINTE NA SANTA E BELA CATARINA,Meia Praia,apartamento,3,3.0,6,675.0,665.3287045454546,198.0,106,4.980000019073486,4,True,False
53498029,Apto Aconchegante Em Frente Ao Mar,Não identificado,apartamento,2,1.0,5,,,,9,4.78000020980835,4,False,False
1293423265067963095,Apto no Russi Russi Meia Praia,Meia Praia,apartamento,3,2.0,10,,,,0,,0,False,
28342148,"Prédio frente mar, apto lateral",Não identificado,apartamento,2,2.0,6,,,,0,,0,False,False
44165129,"Centro de Meia Praia, 20m McDonalds, 3 Dorm c/ar",Meia Praia,apartamento,3,2.0,8,,,,2,5.0,5,False,False
801271167231006592,Novinho em folha! Apto recém montado! 1,Meia Praia,apartamento,2,2.0,6,250.0,251.94650197530862,81.0,17,4.940000057220459,4,True,False
1311436396574665693,Vista exuberante no 20⁰ andar,Não identificado,apartamento,2,3.0,7,,,,1,5.0,5,False,False
1010164576908019973,Apto vista-mar em Meia Praia,Meia Praia,apartamento,3,4.0,10,,,,0,,0,False,False
52813149,Apartamento espaçoso perto da praia,Não identificado,apartamento,3,2.0,6,,,,12,4.579999923706055,4,False,False
1287957791965762724,Próximo ao mar!,Não identificado,apartamento,3,2.0,6,,,,1,5.0,5,False,False
45531969,Apartamento com Lareira e  Linda vista para o mar,Não identificado,apartamento,3,2.0,8,650.0,648.3824175824176,91.0,31,5.0,5,True,False
1274733643327589564,Quarto individual 50m da praia,Não identificado,outros,1,1.0,2,,,,0,,0,False,False
45673726,Sonho de verão,Não identificado,apartamento,4,5.0,1,,,,0,,0,False,False
730644723519092285,"Quarto com suíte, a 100ms da Praia",Não identificado,outros,1,1.0,2,,,,1,5.0,5,False,False
1023309988162338565,Apartamento em Itapema SC / Meia Praia,Meia Praia,apartamento,3,4.0,6,,,,0,,0,False,False
1273992109121182190,Apartamento Itapema Meia Praia 15,Meia Praia,apartamento,4,4.0,12,,,,2,5.0,5,True,False
1286333977654822712,Apto a 50 Mts do Mar Meia Praia,Meia Praia,apartamento,3,3.0,8,,,,0,,0,False,
17570590,Beira Mar Paradisíaco,Meia Praia,apartamento,4,3.0,10,1574.0,1521.2916666666667,108.0,45,4.820000171661377,4,True,True
1310742028524584660,Quarto a 50 metros da praia,Não identificado,outros,1,1.0,2,,,,0,,0,False,False
1102350809508113139,Frente Mar Aluguel Anual,Não identificado,apartamento,2,2.0,7,,,,0,,0,False,False
45711835,Apto amplo com excelente localização na Meia Praia,Meia Praia,apartamento,4,2.0,10,900.0,890.625,16.0,17,4.940000057220459,4,False,False
17294276,Ap. R. 260 Vista do Mar/04 suítes  Meia Praia,Meia Praia,apartamento,4,4.0,9,850.0,992.68889,90.0,21,4.949999809265137,4,False,False
39837003,"Suíte Aconchegante Itapema, WC não é compartilhado",Não identificado,outros,1,1.0,2,,,,111,4.960000038146973,4,True,False
1285538056394050628,Apto elegante vista mar 280m da Praia MHF1509,Centro,apartamento,2,2.0,7,1320.0,1079.0913654618473,249.0,3,4.670000076293945,4,False,True
734774611454860165,Lindo apartamento vista mar,Não identificado,apartamento,4,3.0,8,625.0,615.9035947712418,153.0,10,4.900000095367432,4,False,False
29761442,Apto 3 quartos em Meia Praia,Meia Praia,apartamento,3,2.0,7,380.0,512.875,28.0,28,4.960000038146973,4,False,False
577333685681759877,Apto Pertinho do Mar em Meia Praia/Itapena,Meia Praia,apartamento,2,2.0,6,498.0,546.1010638297872,94.0,55,4.849999904632568,4,True,False
580589381711973141,"Apto amplo, 300 mts da praia,  2 suítes,  garagem",Meia Praia,apartamento,2,2.0,4,350.0,404.8076923076923,52.0,11,5.0,5,False,False
885573307899615788,Vista Mar Top 50 metros da Praia,Não identificado,apartamento,2,2.0,6,,,,2,5.0,5,False,True
16792099,KIT 6 - COM PISCINA 4 PESSOAS,Não identificado,casa,1,1.0,2,,,,3,4.670000076293945,4,False,False
1062640898662664328,Casa de verão em meia praia,Meia Praia,casa,3,1.0,10,,,,0,,0,False,False
1223218190223719061,Apto a menos de 60 metros da Praia.,Não identificado,apartamento,3,2.0,10,,,,0,,0,False,False
1078340136924118349,Eu Bem que mereço umas Férias,Não identificado,apartamento,2,1.0,4,,,,0,,0,False,False
19034009,"Ótima localização, 200m da praia e shopping Russi",Meia Praia,apartamento,2,2.0,5,,,,82,4.949999809265137,4,False,False
794947375713324843,Apartamento bem localizado,Meia Praia,apartamento,3,2.0,8,,,,0,,0,False,False
1202208549414487818,Seu AP pertinho do MAR - Res. Doralina,Meia Praia,apartamento,2,2.0,6,,,,1,5.0,5,True,False
1058193595817353204,Precioso apto a estrenar,Meia Praia,apartamento,2,2.0,6,400.0,394.5561797752809,89.0,11,5.0,5,True,False
1219327432735332574,Lago Maggiori: linda Vista Mar,Meia Praia,apartamento,2,2.0,6,,,,1,5.0,5,False,True
771730426994820566,Residencial Dom Basílio,Meia Praia,apartamento,2,2.0,6,,,,0,,0,False,False
1248089779912826997,Apto compartilhado c/ quarto e banheiro individual,Meia Praia,outros,1,1.0,2,,,,1,5.0,5,False,False
1062396271225190263,RL Suíte casal banheiro privado ar split wifi,Morretes,apartamento,0,1.0,2,,,,0,,0,False,False
1145617872827607513,Apt. aluguel de verão em Itapema,Não identificado,apartamento,2,2.0,5,,,,1,5.0,5,False,False
40678671,Apto show para deliciosas ferias.,Meia Praia,apartamento,2,2.0,4,,,,2,5.0,5,False,False
32585103,Bem-estar na quadra do mar de Meia Praia,Meia Praia,apartamento,2,2.0,5,600.0,449.6962962962963,135.0,75,4.909999847412109,4,True,False
709245197514952702,Área externa ampla com churrasqueira vista mar,Não identificado,apartamento,3,2.0,9,,,,0,,0,False,True
1070895497744991848,Casa com piscina Itapema SC 250m PRAIA.,Não identificado,casa,7,5.0,16,,,,0,,0,False,False
1289338795775178059,CASA completa 5minutos da praia,Não identificado,casa,3,3.0,8,,,,1,1.0,1,False,False
1130433234974669219,"Apto 3Q c/ banheira, 150m da praia, Itapema N1188",Não identificado,apartamento,3,3.0,6,,,,1,5.0,5,False,True
1025356251415331533,AP NOVO linda vista - 200m mar,Não identificado,apartamento,2,2.0,5,350.0,368.675,80.0,27,5.0,5,True,False
1216732772582825156,Apto 50m da praia em Itapema,Não identificado,apartamento,2,2.0,4,,,,0,,0,True,False
1298089208997497330,Apartamento Pé na areia/ Itapema Ref. 907,Centro,apartamento,3,1.0,8,,,,0,,0,False,False
1148360450191371304,Pousada em Baixa Temporada,Meia Praia,outros,10,9.0,2,,,,0,,0,False,False
937816682872398000,Centro de Itapema a 300m do mar,Centro,apartamento,2,2.0,6,,,,0,,0,False,False
1285674054114767622,Apartamento em Meia Praia,Meia Praia,apartamento,3,3.0,8,,,,0,,0,False,
52965209,Cobertura ampla e aconchegante na Meia Praia,Meia Praia,apartamento,3,2.0,7,,,,10,5.0,5,False,False
784842998263544489,Suite em casa na quadra do mar,Não identificado,outros,1,1.0,2,,,,7,5.0,5,False,False
30269941,Apto 3 dorm a 250 mts do mar na Meia Praia Itapema,Meia Praia,apartamento,3,2.0,8,,,,2,5.0,5,False,False
1120353092365123845,Apto Luxo!,Não identificado,apartamento,3,4.0,7,,,,0,,0,False,False
1316258631420873788,Apartamento da mama,Não identificado,apartamento,2,2.0,6,,,,0,,0,False,False
1153552657765472365,A 2 quadras da praia em Itapema Vm7682,Não identificado,apartamento,2,2.0,4,344.75,393.9679492307692,78.0,5,5.0,5,False,True
799251513158018593,Apartamento Itapema pé na areia,Não identificado,apartamento,3,2.0,6,500.0,550.7248347222222,144.0,26,4.960000038146973,4,True,False
800038464694663801,Apto 80m do mar,Não identificado,apartamento,3,4.0,9,,,,0,,0,False,False
1279830696286017830,Luxuoso 04 Suítes de 200m² na Meia Praia,Meia Praia,apartamento,4,4.0,8,,,,1,5.0,5,False,False
1068879391520187607,Apartamento frente para o mar,Não identificado,apartamento,3,2.0,9,,,,2,5.0,5,False,False
1019689003168175177,Lindo apto 50 metros do mar,Não identificado,apartamento,2,3.0,5,,,,1,5.0,5,False,False
1188379946998284675,Aparamento de 3 suítes super localizado,Meia Praia,apartamento,3,3.0,8,,,,1,5.0,5,False,False
41635095,Apartamento FRENTE MAR 4 dormitórios e 2 vagas,Meia Praia,apartamento,4,3.0,10,,,,1,3.0,3,False,False
840592168718968233,Luxo e conforto no coração da Meia Praia.,Meia Praia,apartamento,3,3.0,8,,,,0,,0,False,False
